GO:0007275	Mgp
GO:0090398	Mif
GO:2000773	Mif
GO:2000772	Mif
GO:0090398	Mir125a
GO:0090398	Mir125b-1
GO:0090398	Mir125b-2
GO:0090398	Mir128-1
GO:0090398	Mir128-2
GO:0090398	Mir130a
GO:0090398	Mir132
GO:0090398	Mir134
GO:0090398	Mir140
GO:0090398	Mir15a
GO:0090398	Mir15b
GO:0090398	Mir16-1
GO:0090398	Mir16-2
GO:0090398	Mir183
GO:0090398	Mir188
GO:0090398	Mir1897
GO:0090398	Mir191
GO:0090398	Mir193b
GO:0090398	Mir199a-1
GO:0090398	Mir199a-2
GO:0090398	Mir19b-1
GO:0090398	Mir19b-2
GO:0090398	Mir20a
GO:0090398	Mir211
GO:0090398	Mir22
GO:0090398	Mir23a
GO:0090398	Mir23b
GO:0090398	Mir24-1
GO:0090398	Mir24-2
GO:0090398	Mir25
GO:0090398	Mir27a
GO:0090398	Mir290a
GO:0090398	Mir296
GO:0090398	Mir30a
GO:0090398	Mir31
GO:0090398	Mir342
GO:0090398	Mir34a
GO:0090398	Mir34b
GO:0090398	Mir34c
GO:0090398	Mir370
GO:0090398	Mir378a
GO:0090398	Mir378b
GO:0090398	Mir378d
GO:0090398	Mir483
GO:0090398	Mir5100
GO:0090398	Mir671
GO:0090398	Mir877
GO:0090398	Mir99a
GO:0090398	Mirlet7b
GO:0090398	Mirlet7d
GO:0090398	Mirlet7f-1
GO:0090398	Mirlet7f-2
GO:0090398	Mirlet7g
GO:0090398	Mirlet7i
GO:0007275	Mitf
GO:0007275	Mixl1
GO:0007275	Mkx
GO:0007275	Mlf1
GO:0007275	Mmp11
GO:0007275	Mmp19
GO:0007568	Mmp2
GO:0007568	Mmp9
GO:0007275	Mn1
GO:0090398	Mnt
GO:0007275	Mnx1
GO:0007275	Morc1
GO:2000774	Morc3
GO:0090398	Morc3
GO:2000772	Morc3
GO:0007275	Mov10l1
GO:0007275	Mrtfb
GO:0007275	Msgn1
GO:0007568	Msra
GO:0007275	Mst1r
GO:0007275	Msx1
GO:0007275	Msx2
GO:0007275	Msx3
GO:0007568	mt-Nd4
GO:2000774	Mtor
GO:0090398	Mtor
GO:2000772	Mtor
GO:0007275	Mturn
GO:0007275	Musk
GO:0007275	Mycbpap
GO:0007275	Myf5
GO:0007275	Myf6
GO:0007275	Myod1
GO:0007275	Myog
GO:0014891	Myog
GO:0014889	Myog
GO:0007275	Myt1
GO:0007275	Myt1l
GO:0007275	N4bp3
GO:0007275	Naa15
GO:2000773	Nampt
GO:0090398	Nampt
GO:2000772	Nampt
GO:0007275	Nanog
GO:0007275	Nanos2
GO:0007275	Nanos3
GO:0007275	Nat8f1
GO:0007275	Nat8f5
GO:0007275	Nav1
GO:0007568	Ncam1
GO:0007275	Nde1
GO:0007275	Ndel1
GO:0007275	Ndrg2
GO:0010259	Ndufs6
GO:0007275	Ndufs6
GO:0007568	Ndufs6
GO:2000772	Nek4
GO:0090398	Nek4
GO:0007275	Nepro
GO:0007275	Nes
GO:0007275	Neurod1
GO:0007275	Neurod2
GO:0007275	Neurod4
GO:0007275	Neurod6
GO:0007275	Neurog1
GO:0007275	Neurog2
GO:0007275	Neurog3
GO:0007275	Nexmif
GO:0007275	Nfatc3
GO:0007275	Nfatc4
GO:0007275	Ngef
GO:0007275	Ngfr
GO:0007275	Ngrn
GO:0007275	Nhlh1
GO:0007275	Nhlh2
GO:0007275	Nipbl
GO:0007275	Nkd1
GO:0007275	Nkx1-2
GO:0007275	Nkx2-2
GO:0007275	Nkx2-3
GO:0007275	Nkx2-4
GO:0007275	Nkx2-5
GO:0007275	Nkx2-6
GO:0007275	Nkx2-9
GO:0007275	Nkx3-1
GO:0007275	Nkx6-1
GO:0007275	Nlrp14
GO:0007275	Nme5
GO:0007275	Nme8
GO:0007275	Nnat
GO:0007275	Nobox
GO:0007275	Nodal
GO:0007275	Nog
GO:0007568	Norad
GO:0007275	Nosip
GO:0007275	Notch1
GO:0050793	Notch1
GO:0007275	Notch2
GO:0050793	Notch2
GO:0007275	Notch3
GO:0050793	Notch3
GO:0007275	Notch4
GO:0050793	Notch4
GO:0007275	Noto
GO:0007275	Nphs1
GO:0090398	Npm1
GO:0007275	Npm2
GO:0007275	Npnt
GO:0007275	Nr2e1
GO:0010259	Nr5a1
GO:0007275	Nr5a1
GO:0007568	Nr5a1
GO:0007275	Nr6a1
GO:0007275	Nrarp
GO:0007275	Nrl
GO:0007275	Nrp1
GO:0007275	Nrp2
GO:0007275	Nsd1
GO:0090398	Nsmce2
GO:0007275	Ntn5
GO:0007275	Ntng1
GO:0007275	Ntng2
GO:0007275	Ntrk1
GO:0007275	Ntrk2
GO:0007275	Ntrk3
GO:2000772	Nuak1
GO:0090398	Nuak1
GO:0007275	Numb
GO:0007275	Numbl
GO:0090398	Nup62
GO:0007275	Nus1
GO:0007275	Nxn
GO:0007275	Obscn
GO:0007275	Odf1
GO:0007275	Odf2
GO:0007275	Odf3
GO:0007275	Odf4
GO:0007568	Ogg1
GO:0007275	Olfm1
GO:0007275	Olig1
GO:0007275	Olig2
GO:0090398	Opa1
GO:0007275	Ostn
GO:0007275	Otp
GO:0007275	Otx1
GO:0007275	Otx2
GO:0007275	Ovol2
GO:0007275	Pafah1b1
GO:0007275	Pak3
GO:0007275	Paqr5
GO:0007275	Paqr7
GO:0007275	Paqr8
GO:2000774	Pawr
GO:0090398	Pawr
GO:2000772	Pawr
GO:0007275	Pax1
GO:0007275	Pax2
GO:0007275	Pax3
GO:0007275	Pax4
GO:0007275	Pax5
GO:0007568	Pax5
GO:0007275	Pax6
GO:0007275	Pax7
GO:0007275	Pax8
GO:0007275	Pax9
GO:0007275	Pbx1
GO:0007568	Pde4d
GO:0007275	Pdgfa
GO:0007275	Pdgfb
GO:0007275	Pdgfc
GO:0007275	Pdgfd
GO:0007275	Pdgfra
GO:0007275	Pdgfrb
GO:0007275	Pdilt
GO:0007275	Pdlim7
GO:0007275	Pdpn
GO:0007275	Pdx1
GO:0007275	Percc1
GO:0007275	Pgf
GO:0007275	Phactr4
GO:0035632	Phb
GO:0035632	Phb2
GO:0007275	Phc1
GO:0007275	Phc2
GO:0007275	Phc3
GO:0007275	Phox2a
GO:0007275	Phox2b
GO:0007275	Pi15
GO:0007275	Picalm
GO:0007275	Pitx1
GO:0007275	Pitx2
GO:0007275	Pitx3
GO:0007275	Piwil1
GO:0007275	Piwil2
GO:0007275	Piwil4
GO:0007275	Pkdcc
GO:0090399	Pla2r1
GO:0090403	Pla2r1
GO:0090398	Pla2r1
GO:0090400	Pla2r1
GO:0007275	Plaa
GO:0007275	Plac1
GO:0007275	Plcz1
